mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,mean_test_score,std_test_score,rank_test_score
0.019779741764068604,0.0011634336862724355,0.0005035161972045899,0.00047412586617485655,0.01,{'C': 0.01},0.6847826086956522,0.6440217391304348,0.6358695652173914,0.6739130434782609,0.782608695652174,0.6603260869565217,0.6766304347826086,0.6385869565217391,0.6847826086956522,0.6766304347826086,0.6358695652173914,0.7119565217391305,0.6648501362397821,0.6893732970027248,0.5722070844686649,0.6457765667574932,0.7520435967302452,0.7138964577656676,0.659400544959128,0.7520435967302452,0.6777784770761757,0.0468561068960827,5
0.026935863494873046,0.00158784677947021,0.0007354974746704102,0.00042874593659404637,0.1,{'C': 0.1},0.7907608695652174,0.7309782608695652,0.6603260869565217,0.6494565217391305,0.8478260869565217,0.6983695652173914,0.7472826086956522,0.6494565217391305,0.7228260869565217,0.6603260869565217,0.6521739130434783,0.6766304347826086,0.7574931880108992,0.7138964577656676,0.7002724795640327,0.6920980926430518,0.8228882833787466,0.8365122615803815,0.8065395095367848,0.8310626702997275,0.7323587993128776,0.06700162056303748,4
0.03267533779144287,0.002130167600697885,0.0007177472114562988,0.0004363767019100056,1.0,{'C': 1},0.8206521739130435,0.7663043478260869,0.6983695652173914,0.6494565217391305,0.8641304347826086,0.7282608695652174,0.7717391304347826,0.6413043478260869,0.6983695652173914,0.7146739130434783,0.6739130434782609,0.6603260869565217,0.8283378746594006,0.6839237057220708,0.7138964577656676,0.7029972752043597,0.8310626702997275,0.8474114441416893,0.8256130790190735,0.8419618528610354,0.7481352179836512,0.07271270302705625,3
0.040452754497528075,0.0018740423556120312,0.0008094310760498047,0.0004085782118644495,10.0,{'C': 10},0.845108695652174,0.7934782608695652,0.7228260869565217,0.6684782608695652,0.8722826086956522,0.7445652173913043,0.7771739130434783,0.6195652173913043,0.7065217391304348,0.7554347826086957,0.6929347826086957,0.6630434782608695,0.8528610354223434,0.6811989100817438,0.7111716621253406,0.7138964577656676,0.8419618528610354,0.8528610354223434,0.8446866485013624,0.8583106267029973,0.7609180636180547,0.07722285020199235,2
0.05263588428497314,0.003184633305050701,0.0005501866340637207,0.0004976773501537844,100.0,{'C': 100},0.8722826086956522,0.8152173913043478,0.7336956521739131,0.6847826086956522,0.8913043478260869,0.7608695652173914,0.7771739130434783,0.6114130434782609,0.7038043478260869,0.7717391304347826,0.6983695652173914,0.6766304347826086,0.8583106267029973,0.6866485013623979,0.7193460490463215,0.7247956403269755,0.8528610354223434,0.8528610354223434,0.8474114441416893,0.8528610354223434,0.7696188988271533,0.0791398798790743,1
